"iteration","term","estimate"
54,"lag8",6.41451441025838
54,"lag9",4.60199226801896
54,"lag10",0.485961837536442
54,"lag11",1.10592471358447
54,"lag12",2.44740759141582
55,"lag1",-0.309026393837912
55,"lag2",-2.27099378772549
55,"lag3",-3.93742586579673
55,"lag4",-0.533895050078935
55,"lag5",0.226783731185574
55,"lag6",0.867375734499312
55,"lag7",1.64350553556745
55,"lag8",1.68293744247003
55,"lag9",3.85507149646906
55,"lag10",2.74489189480395
55,"lag11",-1.79287893156827
55,"lag12",3.05083158031725
56,"lag1",-2.27304483416124
56,"lag2",-2.09808329147923
56,"lag3",-2.0769923024393
56,"lag4",-1.44108164885606
56,"lag5",2.09163240405757
56,"lag6",4.11618905045958
56,"lag7",1.18302345858313
56,"lag8",-3.2685042371357
56,"lag9",-1.78619766489011
56,"lag10",-2.37172643926467
56,"lag11",3.82897470523799
56,"lag12",2.32610841776657
57,"lag1",-1.69006416437393
57,"lag2",-2.53003377695739
57,"lag3",-0.00684599186090834
57,"lag4",1.4018471372748
57,"lag5",-0.480250765918587
57,"lag6",0.671311602583609
57,"lag7",1.02893808011486
57,"lag8",1.20139342784231
57,"lag9",2.88580012104172
57,"lag10",-2.28889687577961
57,"lag11",1.53687679800006
57,"lag12",-1.11169704147634
58,"lag1",-1.81358464648014
58,"lag2",-0.77070687773768
58,"lag3",-3.14388723377785
58,"lag4",-3.38262587182048
58,"lag5",-2.8608440951691
58,"lag6",-0.45931112501078
58,"lag7",-1.28107117933464
58,"lag8",-0.126208524979922
58,"lag9",-2.29009870440978
58,"lag10",-0.492892111267522
58,"lag11",3.10648449725686
58,"lag12",2.64456478316758
59,"lag1",-1.35488683340299
59,"lag2",-0.149972949119616
59,"lag3",3.33540746193065
59,"lag4",4.37995122730523
59,"lag5",1.89407526115648
59,"lag6",-1.76944090138665
59,"lag7",-0.786493518996688
59,"lag8",-2.78501013804334
59,"lag9",3.87043302871057
59,"lag10",4.21435378576714
59,"lag11",0.00424249899243229
59,"lag12",0.581812362147899
60,"lag1",0.265121472269019
60,"lag2",-0.343725202644039
60,"lag3",-0.957864470256184
60,"lag4",-1.62135946663944
60,"lag5",-0.778058317075186
60,"lag6",-1.05782377997892
60,"lag7",1.82392145644753
60,"lag8",-0.194844384582895
60,"lag9",5.36774066203237
60,"lag10",7.01531902711923
60,"lag11",2.71667627092133
60,"lag12",-0.981242111623599
61,"lag1",1.33948273293334
61,"lag2",-1.34364575864305
61,"lag3",-1.22194346754853
61,"lag4",-0.741244537769368
61,"lag5",3.41949586061226
61,"lag6",1.67027467380149
61,"lag7",3.9280725717417
61,"lag8",-1.66715500797556
61,"lag9",2.02328639523146
61,"lag10",-0.508657721057572
61,"lag11",9.26762430788971
61,"lag12",3.19984678177958
62,"lag1",-0.385397695247736
62,"lag2",-4.97259771681781
62,"lag3",-3.77533632760747
62,"lag4",-1.25021460312146
62,"lag5",1.00826151416491
62,"lag6",-0.476357459171925
62,"lag7",-0.84667583486108
62,"lag8",-5.8267540675432
62,"lag9",-4.11653420327206
62,"lag10",-1.38339849588059
62,"lag11",0.549443387791899
62,"lag12",-0.34263022203947
63,"lag1",0.332454161111704
63,"lag2",-3.07894301493348
63,"lag3",-0.0457213074887726
63,"lag4",-0.560653205759564
63,"lag5",-2.3100967097908
63,"lag6",0.0199846725506206
63,"lag7",-0.210448855794284
63,"lag8",-3.72337600457361
63,"lag9",-1.99461615359493
63,"lag10",2.44471187060774
63,"lag11",-1.41319094992958
63,"lag12",-3.04580004944101
64,"lag1",2.85838229218148
64,"lag2",0.832815671547331
64,"lag3",-1.76570506538764
64,"lag4",-3.49099272646261
64,"lag5",-0.427413740545184
64,"lag6",2.02902008890964
64,"lag7",1.56692308838812
64,"lag8",1.65298540214087
64,"lag9",4.43986172503622
64,"lag10",4.20887374904167
64,"lag11",3.25929742784956
64,"lag12",3.32042556843193
65,"lag1",-2.45230209420779
65,"lag2",-3.34425979527997
65,"lag3",7.38087131722209
65,"lag4",0.902245361966848
65,"lag5",-0.15462650284318
65,"lag6",-1.8644103467
65,"lag7",-2.02612986049552
65,"lag8",-4.55242423293314
65,"lag9",6.26144784510214
65,"lag10",3.84389151377089
65,"lag11",2.00252332610446
65,"lag12",0.9252299541015
66,"lag1",-0.0854828504715436
66,"lag2",4.29618533661166
66,"lag3",1.83982620287342
66,"lag4",-0.113767125289938
66,"lag5",-0.255624227467731
66,"lag6",0.0598438682237215
66,"lag7",-1.30590348506738
66,"lag8",-0.0130350133185159
66,"lag9",0.263706894515781
66,"lag10",3.16264522462523
66,"lag11",1.88969271213045
66,"lag12",0.785712563570895
67,"lag1",-1.91279009834536
67,"lag2",-2.33509718476855
67,"lag3",-3.58318086414018
67,"lag4",1.26235158175996
67,"lag5",3.17097614250493
67,"lag6",-0.721030094499596
67,"lag7",1.0200238954126
67,"lag8",3.50221556565221
67,"lag9",1.44111633503437
67,"lag10",3.2402565681213
67,"lag11",5.47512726964138
67,"lag12",3.93911587417877
68,"lag1",-3.40786951493251
68,"lag2",-5.48364663966546
68,"lag3",0.611885704760419
68,"lag4",-3.61251089367876
68,"lag5",-2.24634646188759
68,"lag6",-2.21402958741771
68,"lag7",-2.49233494249577
68,"lag8",-4.22749989470971
68,"lag9",-2.01696898340339
68,"lag10",-4.59768013165958
68,"lag11",-0.989174655964018
68,"lag12",-1.22490969656112
69,"lag1",-2.77863987717937
69,"lag2",-2.83946135417044
69,"lag3",0.455041110331112
69,"lag4",-0.415155753043689
69,"lag5",0.429369067064988
69,"lag6",-0.430185729005867
69,"lag7",-1.52536624654461
69,"lag8",-4.24263632845784
69,"lag9",0.00787935933039433
69,"lag10",-1.18950945304999
69,"lag11",2.01486544776625
69,"lag12",1.68482752343245
70,"lag1",-1.85895972541592
70,"lag2",-2.4811705704063
70,"lag3",0.51849064215288
70,"lag4",1.76818613896603
70,"lag5",-3.68317996943275
70,"lag6",-1.89659828904864
70,"lag7",-0.909788366262501
70,"lag8",-3.74275258729174
70,"lag9",2.2014267713193
70,"lag10",-0.258342058341791
70,"lag11",4.11760858872376
70,"lag12",2.92832112636711
71,"lag1",1.19393061398318
71,"lag2",2.7160595507433
71,"lag3",1.87276770037109
71,"lag4",1.49227009249151
71,"lag5",-1.50799338372674
71,"lag6",0.18974377001966
71,"lag7",2.64514471529615
71,"lag8",-1.06024257404225
71,"lag9",1.64848353326383
71,"lag10",1.71756395742974
71,"lag11",3.32780826181368
71,"lag12",2.44821992679945
72,"lag1",-0.971491827083347
72,"lag2",-2.58041522063569
72,"lag3",2.12830270248099
72,"lag4",4.53895131722378
72,"lag5",1.37634379817363
72,"lag6",0.958325081720578
72,"lag7",0.512751109384958
72,"lag8",-3.58519545622998
72,"lag9",3.774964822319
72,"lag10",0.334136920882537
72,"lag11",0.353364377648392
72,"lag12",-1.74884269631292
73,"lag1",-1.16345956854422
73,"lag2",-2.2168833202447
73,"lag3",1.32617059673298
73,"lag4",-0.594037760486719
73,"lag5",1.21361781608061
73,"lag6",-1.26906751895609
73,"lag7",-0.37798202647524
73,"lag8",7.0760053670821
73,"lag9",3.49566122667276
73,"lag10",0.432997968292401
73,"lag11",0.495009668778204
73,"lag12",-2.38225424045902
74,"lag1",-0.39412214139203
74,"lag2",-0.714286810297389
74,"lag3",6.14164432180216
74,"lag4",0.234617813740015
74,"lag5",1.24335282594125
74,"lag6",-0.577800871190613
74,"lag7",-1.44356700474704
74,"lag8",-1.10230168361527
74,"lag9",6.54482660513238
74,"lag10",3.24874618253391
74,"lag11",2.36676896581242
74,"lag12",2.40769830785677
75,"lag1",-1.67764058153044
75,"lag2",-3.76764985292609
75,"lag3",-3.4330779779498
75,"lag4",-1.1683322015347
75,"lag5",-0.238931314301497
75,"lag6",-1.29257353841132
75,"lag7",2.09273885578554
75,"lag8",-1.33780973841351
75,"lag9",-1.05535311139684
75,"lag10",0.754976818686034
75,"lag11",0.231664597186051
75,"lag12",-0.0515361514702307
76,"lag1",-1.89206323944139
76,"lag2",0.587813878505341
76,"lag3",2.49732343454051
76,"lag4",1.35907580092666
