"iteration","term","estimate","std_error"
1,"lag1",6.69518619094475,0.38401015623367
1,"lag2",5.56343652319976,0.437297236633039
1,"lag3",6.42927108959532,0.473474697174822
1,"lag4",7.24592280741158,0.491172886618482
1,"lag5",2.64444854037407,0.472764851020898
1,"lag6",1.66019879114963,0.400724411598203
1,"lag7",3.08991514925528,0.387251372830096
1,"lag8",1.54903155220187,0.438085088932508
1,"lag9",0.739363514769727,0.476457580003046
1,"lag10",1.75475444389699,0.48250636180499
1,"lag11",2.00224377335846,0.469572987229732
1,"lag12",1.25039277313735,0.400903159043182
2,"lag1",3.54112103948566,0.390141885728171
2,"lag2",2.0570291429772,0.442934155077276
2,"lag3",3.93972210494776,0.480266310918407
2,"lag4",5.03235959744639,0.524226039682586
2,"lag5",1.04262369657592,0.465466222576237
2,"lag6",1.09991377951444,0.410233962780191
2,"lag7",1.79369912582945,0.392964276108823
2,"lag8",1.86777084755828,0.448211366365069
2,"lag9",3.68362572819368,0.481092158693102
2,"lag10",2.1696629805605,0.519428941022133
2,"lag11",1.46085297985922,0.463845317261126
2,"lag12",0.72397861639163,0.410735646823431
3,"lag1",3.92833882023215,0.394615270155792
3,"lag2",2.44877797401446,0.452587278678687
3,"lag3",-0.255663951382773,0.468160052512834
3,"lag4",3.30205497639767,0.479543616803183
3,"lag5",1.34633651147921,0.451385871249553
3,"lag6",1.40456213033034,0.41014662879892
3,"lag7",2.23100516690582,0.400268505484184
3,"lag8",-0.17909964822039,0.454283200688947
3,"lag9",1.48566282020839,0.466305371526543
3,"lag10",0.444562750948872,0.47118773337717
3,"lag11",1.00953139399228,0.450429918307609
3,"lag12",0.954723376426463,0.40817931839912
4,"lag1",5.2432090265704,0.384193253933172
4,"lag2",1.19405244977583,0.439855690568055
4,"lag3",0.84576739639434,0.431451690926078
4,"lag4",1.73885152923661,0.463913389514702
4,"lag5",0.327250517626508,0.477705375586905
4,"lag6",-0.198520999636944,0.395923536829428
4,"lag7",0.941560673268284,0.386361527640384
4,"lag8",0.482678602511937,0.438614756013229
4,"lag9",3.0295709439081,0.431231724360516
4,"lag10",2.85521547666809,0.460167841923229
4,"lag11",1.10528535626505,0.478250145010309
4,"lag12",1.17073505022357,0.395086501555552
5,"lag1",3.29340103114723,0.389975937100836
5,"lag2",2.18284433000564,0.447688026974838
5,"lag3",3.41096104317586,0.501586445635859
5,"lag4",3.4092479023386,0.530557831078531
5,"lag5",1.42067657646511,0.483819609216733
5,"lag6",-0.110692391607577,0.404294509664648
5,"lag7",1.74069682602888,0.39373639152591
5,"lag8",0.93718017418957,0.446390244853268
5,"lag9",3.07015288574747,0.501141045928323
5,"lag10",3.70567554745271,0.528672040822507
5,"lag11",1.73913416144641,0.481026041304041
5,"lag12",1.02619352736328,0.404498297095372
6,"lag1",5.0003174413043,0.411419326493524
6,"lag2",3.48751653816272,0.475456010534574
6,"lag3",1.52986942169074,0.53194164317037
6,"lag4",2.8794079364627,0.502506091531823
6,"lag5",0.778718446749375,0.456928894247614
6,"lag6",0.901046249490027,0.426237591242271
6,"lag7",1.50424289714287,0.41940762962554
6,"lag8",0.810789186794569,0.477612848321997
6,"lag9",5.21928400180117,0.532255636315923
6,"lag10",4.8194942529533,0.489223903601482
6,"lag11",2.84541793862054,0.454342820895797
6,"lag12",1.51409974252691,0.425326771569907
7,"lag1",3.36392061659397,0.419521247762215
7,"lag2",1.47682865552664,0.492629457691063
7,"lag3",4.46603849123937,0.530051065545199
7,"lag4",3.1843215517708,0.52123885321099
7,"lag5",2.48441485682361,0.48655597097729
7,"lag6",1.98294840368205,0.418952279396505
7,"lag7",1.75347810745265,0.423628759403521
7,"lag8",0.368416722984156,0.497715064079588
7,"lag9",4.67291014915936,0.538655054663747
7,"lag10",4.50883002200948,0.512524743355606
7,"lag11",3.0561959178894,0.484714580529261
7,"lag12",2.34828151837333,0.42135877201718
8,"lag1",5.56911229409055,0.415390554473651
8,"lag2",2.81648624537048,0.465173408425682
8,"lag3",5.75572314747945,0.497155355737467
8,"lag4",4.54902332711574,0.538542391273193
8,"lag5",1.13320811527117,0.505252271004163
8,"lag6",1.28896054091971,0.42116429079224
8,"lag7",2.05325672392412,0.423132260117957
8,"lag8",0.648200981769434,0.470666167982145
8,"lag9",0.938414809271019,0.499219925974633
8,"lag10",0.319121058176557,0.524315675519622
8,"lag11",0.176533500307908,0.498475123677115
8,"lag12",0.823822433370786,0.418326247845688
9,"lag1",5.37375752231732,0.353391132463198
9,"lag2",3.68157567799315,0.409327199266165
9,"lag3",3.14037540328806,0.458014568934538
9,"lag4",3.41235221119372,0.450738757839881
9,"lag5",0.402179793862188,0.421084599656597
9,"lag6",0.0456605619783671,0.362038439485631
